Model:	LI-7820
SN:	TG20-01037
Software Version:	2.4.27-rc1
Timestamp:	2025-07-23 09:47:22
Timezone:	US/Eastern
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	N2O	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1753281042	887221097	26005	0	""	2025-07-23	10:30:42	15428.738	382.38751	39.8885	55.0018	50.5243	47.3239	0.0021663	42.7416	54.5013	-79.5	-0.60771	24.0809	110
DATA	1753281043	887087106	26015	0	""	2025-07-23	10:30:43	15427.025	381.12128	39.8878	55.0018	50.5222	47.3239	0.00215574	42.7378	54.5013	-55.6	-0.60771	24.0812	140
DATA	1753281044	887087106	26025	0	""	2025-07-23	10:30:44	15428.336	381.85446	39.8885	55.0018	50.5211	47.3239	0.00215754	42.7407	54.5013	-68.3	-0.60771	24.0807	156
DATA	1753281045	887087106	26035	0	""	2025-07-23	10:30:45	15418.765	381.75385	39.8881	55.0018	50.5173	47.3239	0.00214846	42.7405	54.5013	-66.7	-0.60771	24.0809	171
DATA	1753281046	886934041	26045	0	""	2025-07-23	10:30:46	15421.769	381.95956	39.8888	55.0018	50.5127	47.3239	0.00211709	42.7403	54.5013	-91.6	-0.60771	24.0812	166
DATA	1753281047	886934041	26055	0	""	2025-07-23	10:30:47	15429.125	380.27866	39.8877	55.0018	50.5094	47.3239	0.00215664	42.743	54.5013	-60	-0.60771	24.0809	 16
DATA	1753281048	886934041	26065	0	""	2025-07-23	10:30:48	15418.177	382.21823	39.8875	55.0018	50.5081	47.3239	0.002159	42.7399	54.5013	-71	-0.608004	24.081	213
DATA	1753281049	886795997	26075	0	""	2025-07-23	10:30:49	15428.812	381.69202	39.8888	55.0018	50.5066	47.3232	0.00213965	42.7398	54.5013	-69.5	-0.608445	24.0809	  3
DATA	1753281050	886795997	26085	0	""	2025-07-23	10:30:50	15437.848	384.25821	39.8875	55.0017	50.5046	47.3232	0.00216634	42.7385	54.5013	-80.5	-0.608445	24.0812	227
DATA	1753281051	886795997	26095	0	""	2025-07-23	10:30:51	15436.989	381.89734	39.8883	55.0018	50.5005	47.3232	0.00214172	42.7385	54.5013	-82	-0.608445	24.0807	142
DATA	1753281052	886641979	26105	0	""	2025-07-23	10:30:52	15437.045	382.2319	39.8873	55.0018	50.4991	47.3232	0.00211818	42.7382	54.5013	-78.3	-0.608445	24.081	108
DATA	1753281053	886641979	26115	0	""	2025-07-23	10:30:53	15440.815	381.79675	39.8877	55.0018	50.4958	47.3232	0.00213656	42.7391	54.5013	-83.8	-0.608445	24.0809	242
DATA	1753281054	886641979	26125	0	""	2025-07-23	10:30:54	15424.671	380.90213	39.8875	55.0018	50.4909	47.3232	0.00213901	42.7402	54.5013	-69.7	-0.608445	24.0806	207
DATA	1753281055	886502981	26135	0	""	2025-07-23	10:30:55	15421.243	381.99869	39.8883	55.0018	50.4879	47.3232	0.00215376	42.7388	54.5013	-69	-0.608445	24.0807	144
DATA	1753281056	886502981	26145	0	""	2025-07-23	10:30:56	15418.62	381.4588	39.8881	55.0018	50.4849	47.3232	0.00215003	42.7397	54.5013	-60.6	-0.608445	24.0812	109
DATA	1753281057	886502981	26155	0	""	2025-07-23	10:30:57	15424.268	382.03528	39.8883	55.0018	50.482	47.3232	0.00213297	42.7415	54.5013	-67.8	-0.608445	24.081	113
DATA	1753281058	886343955	26165	0	""	2025-07-23	10:30:58	15415.209	380.31741	39.888	55.0018	50.4779	47.3232	0.00215951	42.7399	54.5013	-54.3	-0.608445	24.081	122
DATA	1753281059	886343955	26175	0	""	2025-07-23	10:30:59	15422.725	380.30286	39.8883	55.0018	50.4759	47.3232	0.00216217	42.7398	54.5013	-62.6	-0.608445	24.0809	231
DATA	1753281060	886343955	26185	0	""	2025-07-23	10:31:00	15413.317	381.70532	39.8886	55.0018	50.4736	47.3232	0.00215887	42.741	54.5013	-81.4	-0.608445	24.0812	147
DATA	1753281061	886207103	26195	0	""	2025-07-23	10:31:01	15408.556	382.08554	39.8881	55.0018	50.469	47.3232	0.00214411	42.7411	54.5013	-86.2	-0.608445	24.0814	131
DATA	1753281062	886207103	26205	0	""	2025-07-23	10:31:02	15408.354	380.7084	39.8883	55.0018	50.4657	47.3232	0.00214061	42.742	54.5013	-58.2	-0.608445	24.0815	 74
DATA	1753281063	886207103	26215	0	""	2025-07-23	10:31:03	15422.282	382.43182	39.8878	55.0018	50.4649	47.3232	0.00215938	42.7424	54.5013	-69.3	-0.608445	24.0812	193
DATA	1753281064	886055946	26225	0	""	2025-07-23	10:31:04	15417.627	381.44867	39.888	55.0018	50.4608	47.3232	0.00217446	42.74	54.5013	-62.8	-0.609034	24.0812	 56
DATA	1753281065	886055946	26235	0	""	2025-07-23	10:31:05	15424.002	381.58322	39.888	55.0018	50.4597	47.3232	0.0021594	42.7374	54.5013	-71.6	-0.609181	24.081	 48
DATA	1753281066	886055946	26245	0	""	2025-07-23	10:31:06	15434.127	380.79254	39.8881	55.0018	50.4574	47.3232	0.00213791	42.7406	54.5013	-79.4	-0.609181	24.0812	212
DATA	1753281067	885916948	26255	0	""	2025-07-23	10:31:07	15437.863	381.03751	39.8877	55.0018	50.4547	47.3232	0.00213698	42.7418	54.5013	-73.1	-0.609181	24.0814	229
DATA	1753281068	885916948	26265	0	""	2025-07-23	10:31:08	15437.393	380.56625	39.8885	55.0018	50.4501	47.3232	0.00217081	42.7417	54.5013	-55.1	-0.609181	24.0814	215
DATA	1753281069	885916948	26275	0	""	2025-07-23	10:31:09	15433.607	381.42468	39.8878	55.0018	50.4503	47.3232	0.00215426	42.7386	54.5013	-79.3	-0.609181	24.0806	232
DATA	1753281070	885766029	26285	0	""	2025-07-23	10:31:10	15428.108	380.64481	39.8878	55.0018	50.4472	47.3232	0.00217167	42.7384	54.5013	-74.6	-0.609181	24.0812	210
DATA	1753281071	885766029	26295	0	""	2025-07-23	10:31:11	15446.134	381.84708	39.8885	55.0018	50.4452	47.3232	0.00215029	42.7386	54.5013	-57.6	-0.609181	24.0814	213
DATA	1753281072	885766029	26305	0	""	2025-07-23	10:31:12	15448.588	380.41879	39.8881	55.0018	50.4419	47.3232	0.00216537	42.737	54.5013	-90.4	-0.609181	24.081	115
DATA	1753281073	885621070	26315	0	""	2025-07-23	10:31:13	15426.875	381.6586	39.8881	55.0018	50.4373	47.3232	0.00214208	42.7401	54.5013	-54.9	-0.609181	24.0812	138
DATA	1753281074	885621070	26325	0	""	2025-07-23	10:31:14	15446.663	380.42807	39.8883	55.0018	50.4359	47.3232	0.00216053	42.7416	54.5013	-59	-0.609181	24.081	 45
DATA	1753281075	885621070	26335	0	""	2025-07-23	10:31:15	15445.212	380.99991	39.8873	55.0018	50.4334	47.3232	0.00214985	42.7386	54.5013	-76.6	-0.609181	24.081	162
DATA	1753281076	885471820	26345	0	""	2025-07-23	10:31:16	15451.981	382.12479	39.8888	55.0018	50.4293	47.3232	0.00218868	42.7366	54.5013	-63.5	-0.609181	24.0814	228
DATA	1753281077	885471820	26355	0	""	2025-07-23	10:31:17	15438.547	380.95798	39.8877	55.0018	50.4281	47.3232	0.00214407	42.739	54.5013	-76	-0.609181	24.081	 29
DATA	1753281078	885471820	26365	0	""	2025-07-23	10:31:18	15457.042	383.35812	39.8873	55.0018	50.428	47.3232	0.00214673	42.7363	54.5013	-66.5	-0.609181	24.0815	158
DATA	1753281079	885324001	26375	0	""	2025-07-23	10:31:19	15448.163	381.23843	39.8883	55.0018	50.4232	47.3232	0.00217791	42.7388	54.5013	-88.9	-0.609181	24.0815	217
DATA	1753281080	885324001	26385	0	""	2025-07-23	10:31:20	15445.891	379.84668	39.8877	55.0018	50.4199	47.3232	0.00215076	42.7395	54.5013	-67.2	-0.609181	24.0817	225
DATA	1753281081	885324001	26395	0	""	2025-07-23	10:31:21	15442.762	380.74258	39.8886	55.0018	50.4163	47.3232	0.00215026	42.7406	54.5013	-64.5	-0.609181	24.0817	187
DATA	1753281082	885180950	26405	0	""	2025-07-23	10:31:22	15434.62	380.51837	39.8885	55.0018	50.4132	47.3232	0.00215565	42.7419	54.5013	-77.8	-0.609181	24.0814	149
DATA	1753281083	885180950	26415	0	""	2025-07-23	10:31:23	15443.683	380.02765	39.8885	55.0018	50.4104	47.3232	0.00216508	42.7412	54.5013	-67.8	-0.609181	24.0818	198
DATA	1753281084	885180950	26425	0	""	2025-07-23	10:31:24	15448.797	381.02182	39.8883	55.0018	50.4081	47.3232	0.00214998	42.742	54.5013	-52.4	-0.609181	24.0814	156
DATA	1753281085	885037899	26435	0	""	2025-07-23	10:31:25	15440.707	380.43231	39.8881	55.0018	50.406	47.3232	0.00217197	42.7391	54.5013	-75.4	-0.609254	24.0815	157
DATA	1753281086	885037899	26445	0	""	2025-07-23	10:31:26	15437.081	380.38065	39.8875	55.0018	50.4009	47.3226	0.00215686	42.7411	54.5013	-79.3	-0.609916	24.0815	229
DATA	1753281087	885037899	26455	0	""	2025-07-23	10:31:27	15445.564	382.12653	39.8878	55.0018	50.3984	47.3224	0.00216218	42.7402	54.5013	-50.3	-0.609916	24.0815	227
DATA	1753281088	884890079	26465	0	""	2025-07-23	10:31:28	15446.401	380.22705	39.8878	55.0018	50.3961	47.3224	0.00214825	42.7414	54.5013	-58.2	-0.609916	24.0815	221
DATA	1753281089	884890079	26475	0	""	2025-07-23	10:31:29	15450.269	381.90073	39.8875	55.0018	50.3958	47.3224	0.00217412	42.7388	54.5013	-64.9	-0.609916	24.0818	250
DATA	1753281090	884890079	26485	0	""	2025-07-23	10:31:30	15459.558	381.3717	39.888	55.0018	50.3938	47.3224	0.00215866	42.7393	54.5013	-64.2	-0.609916	24.082	 87
DATA	1753281091	884740829	26495	0	""	2025-07-23	10:31:31	15469.121	380.69376	39.8873	55.0018	50.3925	47.3224	0.00215826	42.7403	54.5013	-75	-0.609916	24.0823	125
DATA	1753281092	884740829	26505	0	""	2025-07-23	10:31:32	15452.326	379.49835	39.8883	55.0018	50.3896	47.3224	0.00213653	42.7373	54.5013	-65.5	-0.609916	24.0814	232
DATA	1753281093	884740829	26515	0	""	2025-07-23	10:31:33	15461.909	380.86893	39.8877	55.0018	50.3876	47.3224	0.00213951	42.7347	54.5013	-63	-0.609916	24.0821	139
DATA	1753281094	884588956	26525	0	""	2025-07-23	10:31:34	15464.61	381.88318	39.8886	55.0018	50.3874	47.3224	0.0021752	42.7348	54.5013	-61.7	-0.609916	24.0815	141
DATA	1753281095	884588956	26535	0	""	2025-07-23	10:31:35	15460.577	381.55832	39.8883	55.0018	50.3858	47.3224	0.00214001	42.7339	54.5013	-91.1	-0.609916	24.0815	230
DATA	1753281096	884588956	26545	0	""	2025-07-23	10:31:36	15457.941	381.53738	39.8885	55.0018	50.3825	47.3224	0.00217239	42.7341	54.5013	-78	-0.609916	24.0818	155
DATA	1753281097	884451866	26555	0	""	2025-07-23	10:31:37	15466.91	380.311	39.8875	55.0018	50.3802	47.3224	0.00214863	42.7343	54.5013	-78	-0.609916	24.082	174
DATA	1753281098	884451866	26565	0	""	2025-07-23	10:31:38	15451.841	380.0343	39.8875	55.0018	50.3768	47.3224	0.00215906	42.7353	54.5013	-73.6	-0.609916	24.082	125
DATA	1753281099	884451866	26575	0	""	2025-07-23	10:31:39	15443.815	379.7543	39.8885	55.0018	50.3712	47.3224	0.00214831	42.7398	54.5013	-66.9	-0.609916	24.0818	202
DATA	1753281100	884315013	26585	0	""	2025-07-23	10:31:40	15444.555	380.92331	39.887	55.0018	50.3694	47.3224	0.00215721	42.7371	54.5013	-69.1	-0.609916	24.0818	142
DATA	1753281101	884315013	26595	0	""	2025-07-23	10:31:41	15437.146	381.71948	39.8873	55.0018	50.3649	47.3224	0.00216133	42.7372	54.5012	-66.1	-0.609916	24.0823	197
DATA	1753281102	884315013	26605	0	""	2025-07-23	10:31:42	15430.287	380.80032	39.8883	55.0018	50.3618	47.3224	0.00215726	42.7381	54.501	-48.2	-0.609916	24.0815	129
DATA	1753281103	884166002	26615	0	""	2025-07-23	10:31:43	15427.058	381.89697	39.8883	55.0018	50.3594	47.3224	0.00214236	42.7372	54.501	-57.2	-0.609916	24.0806	161
DATA	1753281104	884166002	26625	0	""	2025-07-23	10:31:44	15424.533	380.06879	39.8888	55.0018	50.3564	47.3224	0.00216015	42.7386	54.5009	-92.2	-0.609916	24.0815	208
DATA	1753281105	884166002	26635	0	""	2025-07-23	10:31:45	15411.422	378.44577	39.8885	55.0018	50.3517	47.3224	0.0021768	42.7399	54.5009	-49.6	-0.609916	24.0814	173
DATA	1753281106	884016990	26645	0	""	2025-07-23	10:31:46	15423.886	380.37479	39.8875	55.0018	50.3508	47.3218	0.00213861	42.7382	54.5013	-49.3	-0.611019	24.0821	215
DATA	1753281107	884016990	26655	0	""	2025-07-23	10:31:47	15436.171	380.86414	39.8886	55.0018	50.3502	47.3209	0.00216562	42.7372	54.5013	-75	-0.611387	24.0818	114
DATA	1753281108	884016990	26665	0	""	2025-07-23	10:31:48	15443.105	380.95917	39.8885	55.0018	50.3474	47.3209	0.00216532	42.7367	54.5013	-73.2	-0.611387	24.082	167
DATA	1753281109	883877992	26675	0	""	2025-07-23	10:31:49	15440.063	380.7569	39.8886	55.0018	50.3436	47.3209	0.00214907	42.7383	54.5013	-68	-0.611387	24.0821	 92
DATA	1753281110	883877992	26685	0	""	2025-07-23	10:31:50	15446.896	380.45105	39.8875	55.0018	50.3421	47.3209	0.00211702	42.7383	54.5013	-72.7	-0.611387	24.0828	218
DATA	1753281111	883877992	26695	0	""	2025-07-23	10:31:51	15442.931	381.09296	39.8886	55.0018	50.3407	47.3209	0.00217517	42.7376	54.5013	-58.8	-0.611387	24.082	186
DATA	1753281112	883726835	26705	0	""	2025-07-23	10:31:52	15446.32	380.86853	39.8875	55.0018	50.3393	47.3209	0.00216579	42.7344	54.5013	-60	-0.611387	24.082	 15
DATA	1753281113	883726835	26715	0	""	2025-07-23	10:31:53	15461.402	381.08432	39.8881	55.0018	50.3395	47.3209	0.00215154	42.7363	54.5013	-57.6	-0.611387	24.0821	195
DATA	1753281114	883726835	26725	0	""	2025-07-23	10:31:54	15468.732	380.61328	39.8886	55.0018	50.338	47.3209	0.00216069	42.7358	54.5013	-85.1	-0.611387	24.0825	174
DATA	1753281115	883583068	26735	0	""	2025-07-23	10:31:55	15460.351	381.98834	39.889	55.0018	50.3347	47.3209	0.00214386	42.7365	54.5013	-86.4	-0.611387	24.0818	180
DATA	1753281116	883583068	26745	0	""	2025-07-23	10:31:56	15432.113	380.31833	39.889	55.0018	50.329	47.3209	0.00220224	42.7383	54.5013	-76.8	-0.611387	24.0823	 99
DATA	1753281117	883583068	26755	0	""	2025-07-23	10:31:57	15442.308	378.91516	39.888	55.0018	50.3283	47.3209	0.00216553	42.7381	54.5013	-69.8	-0.611387	24.0828	184
DATA	1753281118	883431911	26765	0	""	2025-07-23	10:31:58	15444.853	378.65085	39.8886	55.0018	50.3282	47.3209	0.00214886	42.7354	54.5013	-61.7	-0.611387	24.0826	234
DATA	1753281119	883431911	26775	0	""	2025-07-23	10:31:59	15438.692	380.17755	39.8888	55.0018	50.3229	47.3209	0.0021688	42.7361	54.5013	-85.6	-0.611387	24.0823	186
DATA	1753281120	883431911	26785	0	""	2025-07-23	10:32:00	15428.561	379.90936	39.8891	55.0018	50.3187	47.3209	0.0021736	42.7387	54.5013	-64.9	-0.611387	24.0828	174
DATA	1753281121	883290052	26795	0	""	2025-07-23	10:32:01	15419.303	378.54333	39.8895	55.0018	50.316	47.3209	0.002188	42.74	54.5013	-66.5	-0.611387	24.0828	203
DATA	1753281122	883290052	26805	0	""	2025-07-23	10:32:02	15413.169	380.28076	39.8895	55.0018	50.3119	47.3209	0.00215546	42.7414	54.5013	-57.5	-0.611387	24.0825	193
DATA	1753281123	883290052	26815	0	""	2025-07-23	10:32:03	15415.243	380.10638	39.89	55.0018	50.3103	47.3209	0.00214594	42.7402	54.5013	-48.9	-0.611387	24.0823	 71
DATA	1753281124	883132934	26825	0	""	2025-07-23	10:32:04	15413.895	380.39401	39.8896	55.0018	50.3096	47.3209	0.00214772	42.7385	54.5013	-51.1	-0.611387	24.0831	202
DATA	1753281125	883132934	26835	0	""	2025-07-23	10:32:05	15408.028	380.22595	39.8906	55.0018	50.3072	47.3209	0.00217982	42.7389	54.5013	-67.3	-0.611387	24.0828	214
DATA	1753281126	883132934	26845	0	""	2025-07-23	10:32:06	15422.081	377.68549	39.8896	55.0018	50.3036	47.3209	0.00214281	42.7381	54.5013	-67.4	-0.611387	24.0821	210
DATA	1753281127	882998943	26855	0	""	2025-07-23	10:32:07	15418.746	381.61874	39.8898	55.0018	50.3019	47.3209	0.002163	42.7408	54.5013	-60.4	-0.611387	24.0828	135
DATA	1753281128	882998943	26865	0	""	2025-07-23	10:32:08	15403.474	380.65411	39.8906	55.0018	50.2985	47.3209	0.00215362	42.7417	54.5013	-70.6	-0.611387	24.0825	224
DATA	1753281129	882998943	26875	0	""	2025-07-23	10:32:09	15415.998	380.2533	39.8903	55.0018	50.299	47.3209	0.00218067	42.7403	54.5013	-67.5	-0.611387	24.0826	140
DATA	1753281130	882851839	26885	0	""	2025-07-23	10:32:10	15420.865	381.2887	39.8906	55.0018	50.2972	47.3209	0.00215225	42.7395	54.5013	-73.5	-0.611387	24.0831	166
DATA	1753281131	882851839	26895	0	""	2025-07-23	10:32:11	15415.764	380.05099	39.8914	55.0018	50.2942	47.3209	0.00218229	42.7419	54.5013	-65.4	-0.611387	24.0825	219
DATA	1753281132	882851839	26905	0	""	2025-07-23	10:32:12	15414.227	381.14899	39.8909	55.0018	50.2916	47.3209	0.0021929	42.744	54.5013	-60.2	-0.611387	24.0823	108
DATA	1753281133	882689952	26915	0	""	2025-07-23	10:32:13	15412.055	379.14987	39.8911	55.0018	50.2885	47.3209	0.00214906	42.743	54.5013	-60.1	-0.611387	24.0823	161
DATA	1753281134	882689952	26925	0	""	2025-07-23	10:32:14	15410.903	381.51404	39.8913	55.0018	50.2875	47.3209	0.00215718	42.7427	54.5012	-64.5	-0.611387	24.0828	211
DATA	1753281135	882689952	26935	0	""	2025-07-23	10:32:15	15414.883	380.44662	39.8908	55.0018	50.2868	47.3209	0.00218327	42.7394	54.5008	-58.1	-0.611387	24.0828	244
DATA	1753281136	882550001	26945	0	""	2025-07-23	10:32:16	15430.562	380.96286	39.8904	55.0018	50.2858	47.3209	0.00216194	42.7384	54.5012	-63.9	-0.611387	24.081	156
DATA	1753281137	882550001	26955	0	""	2025-07-23	10:32:17	15425.313	379.82422	39.8913	55.0018	50.2842	47.3209	0.0021568	42.7399	54.5012	-56	-0.611387	24.0825	 55
DATA	1753281138	882550001	26965	0	""	2025-07-23	10:32:18	15431.015	379.32043	39.8918	55.0018	50.2834	47.3209	0.00216143	42.7404	54.5012	-56	-0.611387	24.0828	 87
DATA	1753281139	882404804	26975	0	""	2025-07-23	10:32:19	15434.769	381.64691	39.8914	55.0018	50.2835	47.3209	0.00217855	42.7397	54.5013	-77.5	-0.611387	24.0829	248
DATA	1753281140	882404804	26985	0	""	2025-07-23	10:32:20	15423.007	379.38165	39.8916	55.0018	50.2799	47.3209	0.00216333	42.7379	54.5013	-89.3	-0.611387	24.0828	221
DATA	1753281141	882404804	26995	0	""	2025-07-23	10:32:21	15414.23	380.23462	39.8921	55.0018	50.2773	47.3209	0.0021672	42.7407	54.5013	-51.8	-0.611387	24.0832	 81
DATA	1753281142	882268905	27005	0	""	2025-07-23	10:32:22	15418.754	379.78589	39.8929	55.0018	50.2766	47.3209	0.00216616	42.7405	54.5013	-61	-0.611387	24.0836	130
DATA	1753281143	882268905	27015	0	""	2025-07-23	10:32:23	15419.476	379.81281	39.8924	55.0018	50.2745	47.3209	0.00216173	42.737	54.5013	-70.3	-0.611387	24.0825	156
DATA	1753281144	882268905	27025	0	""	2025-07-23	10:32:24	15410.153	378.74808	39.8927	55.0018	50.2717	47.3209	0.00214522	42.7385	54.5013	-72.4	-0.611387	24.0829	207
DATA	1753281145	882113933	27035	0	""	2025-07-23	10:32:25	15403.984	379.42004	39.8924	55.0018	50.2699	47.3209	0.00214175	42.7405	54.5013	-58.9	-0.611387	24.0829	210
DATA	1753281146	882113933	27045	0	""	2025-07-23	10:32:26	15397.065	377.83093	39.8929	55.0018	50.2686	47.3209	0.00216484	42.7369	54.5013	-51.6	-0.611387	24.0831	224
DATA	1753281147	882113933	27055	0	""	2025-07-23	10:32:27	15403.616	379.94827	39.8931	55.0018	50.2674	47.3209	0.00213172	42.7366	54.5013	-86	-0.611387	24.0831	112
DATA	1753281148	881974935	27065	0	""	2025-07-23	10:32:28	15396.05	379.27954	39.8923	55.0018	50.2628	47.3209	0.00215818	42.7391	54.5013	-63.9	-0.611387	24.0829	195
DATA	1753281149	881974935	27075	0	""	2025-07-23	10:32:29	15389.682	380.21832	39.8937	55.0018	50.2614	47.3209	0.00216532	42.7385	54.5013	-67.8	-0.611387	24.0829	240
DATA	1753281150	881974935	27085	0	""	2025-07-23	10:32:30	15372.723	380.43658	39.8934	55.0018	50.2558	47.3209	0.00214628	42.7432	54.5012	-41.2	-0.611387	24.0829	209
DATA	1753281151	881829023	27095	0	""	2025-07-23	10:32:31	15376.019	379.08914	39.8934	55.0018	50.2558	47.3209	0.00215457	42.7407	54.5011	-54	-0.611387	24.0829	115
DATA	1753281152	881829023	27105	0	""	2025-07-23	10:32:32	15389.302	380.62622	39.8939	55.0018	50.255	47.3209	0.00214906	42.7382	54.501	-53.3	-0.611387	24.0832	 86
DATA	1753281153	881829023	27115	0	""	2025-07-23	10:32:33	15394.924	378.90848	39.8944	55.0018	50.2548	47.3209	0.00214999	42.7386	54.5005	-56.8	-0.611387	24.0825	242
DATA	1753281154	881685018	27125	0	""	2025-07-23	10:32:34	15400.59	378.36737	39.8937	55.0018	50.2536	47.3209	0.00217217	42.7366	54.5007	-74.6	-0.611387	24.0831	165
DATA	1753281155	881685018	27135	0	""	2025-07-23	10:32:35	15407.803	380.45251	39.8939	55.0018	50.2532	47.3209	0.0021869	42.7384	54.5005	-68.5	-0.611387	24.0825	163
DATA	1753281156	881685018	27145	0	""	2025-07-23	10:32:36	15402.549	379.57458	39.8942	55.0018	50.2492	47.3209	0.00217164	42.7378	54.5005	-87.1	-0.612049	24.0825	226
DATA	1753281157	881527900	27155	0	""	2025-07-23	10:32:37	15390.858	379.79913	39.8945	55.0018	50.244	47.3195	0.00216009	42.7376	54.5007	-58.5	-0.612858	24.0825	192
DATA	1753281158	881527900	27165	0	""	2025-07-23	10:32:38	15391.668	377.78424	39.8934	55.0018	50.2405	47.3195	0.00216125	42.7413	54.5008	-75.2	-0.612858	24.0821	220
DATA	1753281159	881527900	27175	0	""	2025-07-23	10:32:39	15386.703	378.51312	39.8947	55.0018	50.2367	47.3195	0.00214742	42.7434	54.5012	-63.7	-0.612858	24.0828	226
DATA	1753281160	47446966	13615	256	""	2025-07-23	10:32:40	nan	nan	101.394	45.0022	101.93	47.9338	0	0	45.5108	-16000	0	23.8671	 63
DATA	1753281160	881376028	27185	0	""	2025-07-23	10:32:40	15375.532	378.1315	39.8944	55.0018	50.2346	47.3195	0.00214594	42.7392	54.5013	-66.1	-0.612858	24.0826	160
DATA	1753281161	881376028	27195	0	""	2025-07-23	10:32:41	15394.321	378.80099	39.8939	55.0018	50.2333	47.3195	0.00217364	42.7423	54.5013	-57.5	-0.612858	24.0831	217
DATA	1753281162	881376028	27205	0	""	2025-07-23	10:32:42	15392.048	378.75339	39.8944	55.0018	50.2317	47.3195	0.00216854	42.7389	54.5013	-71.9	-0.612858	24.0834	231
DATA	1753281163	881227970	27215	0	""	2025-07-23	10:32:43	15383.412	379.88199	39.8941	55.0018	50.2295	47.3195	0.00215201	42.743	54.5013	-80.6	-0.612858	24.0829	166
DATA	1753281164	881227970	27225	0	""	2025-07-23	10:32:44	15395.312	381.00601	39.8942	55.0018	50.2285	47.3195	0.0021674	42.7381	54.5013	-65.2	-0.612858	24.0828	148
DATA	1753281165	881227970	27235	0	""	2025-07-23	10:32:45	15385.543	381.24362	39.8939	55.0018	50.2274	47.3195	0.00215331	42.7394	54.5013	-54.4	-0.612858	24.0836	216
DATA	1753281166	881083965	27245	0	""	2025-07-23	10:32:46	15381.062	379.75806	39.8939	55.0018	50.2246	47.3195	0.00212797	42.738	54.5013	-47.2	-0.612858	24.0836	190
DATA	1753281167	881083965	27255	0	""	2025-07-23	10:32:47	15391.135	379.25491	39.8942	55.0018	50.2236	47.3195	0.00214714	42.7383	54.5013	-77.1	-0.612858	24.0832	223
DATA	1753281168	881083965	27265	0	""	2025-07-23	10:32:48	15394.459	379.74899	39.8944	55.0018	50.223	47.3195	0.00217399	42.7396	54.5013	-59.6	-0.612858	24.0834	225
DATA	1753281169	880950927	27275	0	""	2025-07-23	10:32:49	15396.806	378.67899	39.8944	55.0018	50.2195	47.3195	0.00217673	42.741	54.5013	-72.7	-0.612858	24.0831	212
DATA	1753281170	880950927	27285	0	""	2025-07-23	10:32:50	15384.225	380.37466	39.8945	55.0018	50.2195	47.3195	0.00217132	42.7359	54.5013	-82.3	-0.612858	24.0825	220
DATA	1753281171	880950927	27295	0	""	2025-07-23	10:32:51	15373.805	378.70303	39.8942	55.0018	50.2154	47.3195	0.00217577	42.7383	54.5009	-66	-0.612858	24.0837	134
DATA	1753281172	880791902	27305	0	""	2025-07-23	10:32:52	15367.849	378.89673	39.8941	55.0018	50.2123	47.3195	0.00215585	42.7383	54.5011	-65.8	-0.612858	24.0832	236
DATA	1753281173	880791902	27315	0	""	2025-07-23	10:32:53	15366.138	379.66379	39.8941	55.0018	50.2092	47.3195	0.00213585	42.7403	54.5005	-71.6	-0.612858	24.0821	220
DATA	1753281174	880791902	27325	0	""	2025-07-23	10:32:54	15361.658	379.76385	39.8937	55.0018	50.2077	47.3195	0.00214456	42.7425	54.5008	-49.5	-0.612858	24.0828	247
DATA	1753281175	880645990	27335	0	""	2025-07-23	10:32:55	15363.75	379.62717	39.895	55.0018	50.2044	47.3195	0.00216286	42.74	54.5006	-68.5	-0.612858	24.0826	 34
DATA	1753281176	880645990	27345	0	""	2025-07-23	10:32:56	15362.185	378.46558	39.8934	55.0018	50.2011	47.3195	0.00215749	42.7423	54.5007	-57.1	-0.612858	24.0826	233
DATA	1753281177	880645990	27355	0	""	2025-07-23	10:32:57	15368.079	380.21863	39.8936	55.0018	50.2	47.3195	0.00215542	42.7388	54.5008	-63.4	-0.612858	24.0823	 84
DATA	1753281178	880500078	27365	0	""	2025-07-23	10:32:58	15367.905	378.15457	39.8939	55.0018	50.199	47.3195	0.00217002	42.741	54.5012	-65.5	-0.612858	24.0828	130
DATA	1753281179	880500078	27375	0	""	2025-07-23	10:32:59	15372.432	379.52621	39.8945	55.0018	50.197	47.3195	0.00214383	42.7368	54.5013	-79	-0.612858	24.0831	 84
DATA	1753281180	880500078	27385	0	""	2025-07-23	10:33:00	15370.027	381.54883	39.8937	55.0018	50.1946	47.3195	0.00214988	42.7359	54.5013	-60.6	-0.612858	24.0832	221
DATA	1753281181	880366086	27395	0	""	2025-07-23	10:33:01	15365.494	378.70065	39.8944	55.0018	50.1916	47.3195	0.00216825	42.7418	54.5013	-64.6	-0.612858	24.084	179
DATA	1753281182	880366086	27405	0	""	2025-07-23	10:33:02	15359.231	377.35126	39.8942	55.0018	50.1885	47.3195	0.00215707	42.737	54.5013	-75.5	-0.612858	24.0837	168
DATA	1753281183	880366086	27415	0	""	2025-07-23	10:33:03	15365.499	380.94757	39.8942	55.0018	50.1875	47.3195	0.00215108	42.7406	54.5013	-59.8	-0.612858	24.0837	240
